tweet_id	query	disease	created_at	screen_name	text	description	location	timezone	user_id	coordinate	tweets_per_user	posted_by	talk_about
719636309527171072	asthma	Asthma	2016-04-11 21:20:41	clinik5	asthma_rss: Silent reflux and asthma like symptoms PLEASE HELP https://t.co/6c7Bbvf6Uj # | https://t.co/O9JAlKxDqh	Tweettweet #		None	3244679472	None	162	individual	himself
719637454299471872	asthma	Asthma	2016-04-11 21:25:13	El_FinDe_Semana	Every time I breathe on a track, I asthma attack it	Salvadorian	#Halamadrid	Atlantic Time (Canada)	610359245	None	1	individual	himself
719660417660940292	asthma	Asthma	2016-04-11 22:56:28	WithTheBanned	@alexalovesbooks I have bronchial asthma apparently? Two inhalers	Let me 'splain...no, there is too much. Let me sum up: Librarian, Slytherin, Mother of Dragons, defender of Hyrule. I read, I blog and travel by Babylon candle.	Sevenwaters	Atlantic Time (Canada)	291775833	None	1	individual	himself
719668148958470146	asthma	Asthma	2016-04-11 23:27:12	_ismaeljimenez	well fuck I guess I have asthma	getting shit done		None	3223911402	None	1	individual	himself
719675751247847424	asthma	Asthma	2016-04-11 23:57:24	itsgregcostello	@BasRuttenMMA How do I get rid of asthma?	Actor/DJ/fitness freak	London-Manchester	None	27623654	None	2	individual	himself
719684970156068864	asthma	Asthma	2016-04-12 00:34:02	dristenkrought	@LovesFemSmokers my asthma came back after being dormant for 3 years so I physically can't anymore. I get attacks &amp; it can put me in the ER.	NIU'16. Engaged to a hottie who hangs out in the ocean.  #SupportOurTroops	middle of no where	Eastern Time (US & Canada)	912768434	None	2	individual	himself
719692401510461440	asthma	Asthma	2016-04-12 01:03:34	shellenepaull	@Bryan_Baeumler hello what are the best primer paints when the past owners were all smokers (&amp; I have asthma)?	Squamish Nation member 8th generation. Waters of Sta7mes, Waters of Uts7lawn, Letter of Comment Kinder Morgan   https://t.co/3Pr8LIM4Bz https://t.co/YmcotXYoKv	Vancouver	Pacific Time (US & Canada)	535477049	None	1	individual	himself
719698105088610304	Inhaler	Asthma	2016-04-12 01:26:14	serenityfound	Every so often my costochondritis flares up &amp; gives me unpleasant flashbacks of being ages 10-14. Needed an inhaler just to powerwalk.	Adventurer, introvert, enthusiast, armchair academic, I lead a life of brutal stress and sundry beauties  http://t.co/KorqaXCFRp	Southern California	America/Los_Angeles	17071022		1	individual	himself
719708821225086980	asthma	Asthma	2016-04-12 02:08:49	AaronTheKnight	I hate having asthma	Jesus Christ runs my life, I love my family and future wife, nursing student and future whitetail hunting phenom. I will not fear the darkness. #teamhoneybadger	You'll see me when you see me.	Quito	135644000	None	1	individual	himself
719714217385992193	Nebulizer	Asthma	2016-04-12 02:30:15	Jvpitcr_	I can't breath.. and I don't have no pump or nebulizer.	'You're mine now.. Okay?..'  - Sally || {032516} the day he claimed me and made me his. || He is my handsome devil, and I'm his little angel || Hakimmy	Big Brothers: Hakimmy & Maxxy	None	4878571655	None	4	individual	himself
719721515290210308	Inhaler	Asthma	2016-04-12 02:59:15	Nursenance9	@brandon10_87 you should only use rescue inhaler occasionally or when exacerbated.  1st line is usually oral singular. Then some kind of...	True believer in human kindness. Try to find humor in the least expected places. Love challenging my beliefs.	Northern California		2612835006		7	individual	himself
719722147858395137	Inhaler	Asthma	2016-04-12 03:01:46	mylovedlovato	@buterajdb dis is me bc I use the same inhaler bye https://t.co/wBnunYY0MS	JAJAJA JALAPENO AGAINST YOUR ASS	VeganNugget'sCruelDeathNugget	Mexico City	2452069824		1	individual	himself
719732216922710016	asthma	Asthma	2016-04-12 03:41:47	cicindyx	One day my asthma was acting up reaaaal bad/I was wheezing and my brother made fun of me by calling me Lil wheezy /:	Be at peace, not in pieces // 18 // makeup enthusiast // snapchat: cicindyx	texas	Central Time (US & Canada)	453369654	None	1	individual	himself
719739660470235136	Nebulizer	Asthma	2016-04-12 04:11:21	LOLLYreese	@SajeWellness bought my nebulizer 2 weeks ago &amp; I'm obsessed..Just got myself the sacred  circle w. liquid sunshine. https://t.co/2mlKQw5aFe	c h a m p a g n e mami; If I ever look back, it'll be for the reflection of my ass. I live for me, aint nobody going to take that away from me|IG: funkolsmexy	MNL-YYZ	Quito	123303537	None	1	individual	himself
719744519848091648	asthma	Asthma	2016-04-12 04:30:40	Delgado43Efrain	@bobatl I've had asthma but my inhaler works every time. None of that. Maybe try using a different medication	Just a dude that plays halo and Cod! Suscribe to my youtube channel!		None	2769459111	None	1	individual	himself
719774035677200385	Inhaler	Asthma	2016-04-12 06:27:57	Nick_F_Pena	After going 4-0 in basketball at the gym with no inhaler lol #AsthmaProblems https://t.co/GsIH9t6DtD	Fresno State. Phil. 4:13	Parlier, CA	Pacific Time (US & Canada)	208756132		2	individual	himself
719784599094751232	asthma	Asthma	2016-04-12 07:09:56	KhalidAlSabah	i think my asthma is kicking in! non stop sneezing	https://t.co/wfJzqt1she		Kuwait	102778046	None	1	individual	himself
719786590864744453	asthma	Asthma	2016-04-12 07:17:50	cuttxcult	I'm glad I push myself to get up and get out despite my asthma, psoriasis and weak joints that still fuck me up to this day	19. Off tempo. Vocalist for @MarVistaSoCal @sparexhands (solo album 4/25/16)	homebound	Arizona	330817270	None	1	individual	himself
719846301870006272	Inhaler	Asthma	2016-04-12 11:15:07	Lil_MissPeru	It's inhaler season y'all	24| and though she be but little, she is fierce.		Central Time (US & Canada)	355968291		1	individual	himself
719866020052094976	asthma	Asthma	2016-04-12 12:33:28	itsmeKareeeen	Asthma attacks.   feeling breathless	sweet/loving/fun to be with/18 /lycean/tourism student/original profile/ subscribe: https://t.co/ON53n8gVkG	Las Pinas City	Alaska	354096014	None	1	individual	himself
719868292983349248	Inhaler	Asthma	2016-04-12 12:42:30	ShortyBeLike	Just ran a little less than 2 miles without my inhaler! I'm getting back to normal!	A sophisticated underachiever and full time hero.	Germany	Eastern Time (US & Canada)	162800124		1	individual	himself
719910068703985664	Inhaler	Asthma	2016-04-12 15:28:30	cozedyoongi	I'm really shaky because of my inhaler and I'm pissed	yoongi enthusiast TM	yoongi's lap	Mountain Time (US & Canada)	591530787		1	individual	himself
719942420310396931	Inhaler	Asthma	2016-04-12 17:37:03	maddieskretch	I had to whip out my inhaler in the middle of class due to a coughing attack I am so mortified	Create a life you love		Central Time (US & Canada)	71683076		1	individual	himself
719949643417829376	Inhaler	Asthma	2016-04-12 18:05:45	tooruiffic	I had to use my inhaler before class and now I'm shaky and dizzy and can barely write	jennifer, aka the one who never shuts up about kuramochi	dead in the ground bc daiya	Pacific Time (US & Canada)	4068862108		2	individual	himself
719950740811292672	Inhaler	Asthma	2016-04-12 18:10:07	courtneeeemilya	I'm that girl who hits her inhaler in the middle of class	see you on the dark side of the moon	NY/SoCal	Atlantic Time (Canada)	1547194208		1	individual	himself
719969280687808512	Inhaler	Asthma	2016-04-12 19:23:47	blastroturf	Can I just ask the doctor for am inhaler or what	@akari_oozora		Atlantic Time (Canada)	226053595		1	individual	himself
720022223273070592	asthma	Asthma	2016-04-12 22:54:10	hisblueflannel	why do people joke about asthma i have it and its seriously the worst thing ever	we are only good for the night time		Jakarta	2529102878	None	1	individual	himself
720043791827267584	Inhaler	Asthma	2016-04-13 00:19:52	Montyfang	@crimsonleaderr I have an inhaler if you need one-	Far too powerful for your own good.	Chicago	Eastern Time (US & Canada)	1579051339		2	individual	himself
720047087660986368	asthma	Asthma	2016-04-13 00:32:58	SamirKhimani	Ty asthma for blessing me with these 1:30am coughing fits just after I sorted my sleeping pattern	Go hard or go home. MK/Leicester		None	1441700628	None	1	individual	himself
720051887215513600	asthma	Asthma	2016-04-13 00:52:02	Anissssa_baaby	My asthma won't calm down and it's really gonna make me start panicking.	In love & amazingly happy with my Sailor  @sirhippybang	California  Washington	Pacific Time (US & Canada)	59837635	None	1	individual	himself
720063914701103105	asthma	Asthma	2016-04-13 01:39:50	rayblucheesie	Planning on dying from suicide or my asthma	Don't leave things in the fridge...		None	3222840857	None	1	individual	himself
720064379048165376	asthma	Asthma	2016-04-13 01:41:40	davidadew	Just ran a 10k (6.2 miles)... Kicking asthma's butt	16 | Junior| FCHS	Jax, FL	None	3244624374	None	1	individual	himself
720068132237213699	Inhaler	Asthma	2016-04-13 01:56:35	lostboyfranta_	MOM WHERE THE FUXK IS MY INHALER	xx	texas		4676160978		1	individual	himself
720076970776772609	asthma	Asthma	2016-04-13 02:31:42	RideHardLiftHvy	@maxnrgmax I've seen those. Wonder how it would work with my asthma?	Meat, Weightlifting, Downhill, America, Self-Sufficiency, Life.	United States	None	4151499575	None	1	individual	himself
720076980968755201	asthma	Asthma	2016-04-13 02:31:45	CosmosTheInLost	Bronchitis-asthma double play.	PhD in Comp Lit, pa of 3, blog featured in @NCRonline @AmConMag @Image_Journal @FirstThingsMag @SullyDish @AmericaMag @ReutersWorld		Pacific Time (US & Canada)	1223145116	None	1	individual	himself
720087095960731648	asthma	Asthma	2016-04-13 03:11:56	_Mad_Bro_	the struggle of having seasonal allergies and asthma is real when the weather changes as much as it does in Texas		College Station, TX	Central Time (US & Canada)	527123092	None	1	individual	himself
720106679493398528	Inhaler	Asthma	2016-04-13 04:29:45	sweetinedsarah	dONT GO UP AND DOWN I NEED AN INHALER https://t.co/2tfKPd2Vqc	basic fandom trash that bows down to 5h, jodie sweetin and sarah paulson	s.p x4	Hawaii	1021097366		2	individual	himself
720116547969249280	asthma	Asthma	2016-04-13 05:08:58	lorner96	its complete bullshit that i have asthma and that i didnt even have it til i was like 16 or something		glasgowdunblane	Edinburgh	20143953	[-3.19612122, 55.960495]	4	individual	himself
720137101606526976	asthma	Asthma	2016-04-13 06:30:39	stacilikes	Woke up at 2.30 with an asthma attack and thought it was 6 so started to wake myself up	Cats and Calligraphy	Okehampton	Casablanca	377283148	None	1	individual	himself
720193207225683968	asthma	Asthma	2016-04-13 10:13:35	OzmaLionheart	Oh and if anyone's wondering about the cream that's for my arthritis in my neck, which according to my osteopath gets worse if asthma is bad	Currently resides in Peckham, 1/2 Londoner 1/2 Plymothian enjoys Lego comic books and Slowly gaining a beautiful collection of coloured vinyl.	London	London	38684123	None	5	individual	himself
720197223779287040	asthma	Asthma	2016-04-13 10:29:33	Hollie_Sparrow	@sfebery11 well I have mild asthma and I get bad anxiety, but I read online is heart attack symptoms ha	you can have roots and wings.	UK	London	299810980	None	1	individual	himself
720199611713884160	asthma	Asthma	2016-04-13 10:39:02	wittykyu	pat my back to stop me from crying coz im abt to have asthma attacks. dunno why i cried so much tho. i guess im too overwhelmed	To Sunggyu. For Sunggyu. All for him. solelyinfinite   monsta x trash  evrythng abt k-drama	manila,philippines	Seoul	527629633	None	1	individual	himself
720202944495357952	asthma	Asthma	2016-04-13 10:52:17	savageplantman	And I've just had to explain my asthma to make biology class... Yeah... That was horrifically embarrassing...	world's biggest Highschool DxD nerd, gaming and anime enthusiast	England	Pacific Time (US & Canada)	1155014431	None	1	individual	himself
720209965424582656	asthma	Asthma	2016-04-13 11:20:11	jambarcarse09	asthma.	The cross and the crown - very costly!	Philippines	Pacific Time (US & Canada)	4274044288	None	1	individual	himself
720232640872325120	Inhaler	Asthma	2016-04-13 12:50:17	scrubblifee	When you're taking your inhaler and your coworker shows you his tattoo of an inhaler that says 'puff up or shut up'	Have Courage and Be Kind			1851488108		1	individual	himself
720234185068122116	Inhaler	Asthma	2016-04-13 12:56:25	Husna_Mustaffa	Inhaler does me no good in a place this stuffy..			Beijing	1172230506		1	individual	himself
720267151911747584	asthma	Asthma	2016-04-13 15:07:25	gwynethfille	Asthma	kill them with your kindness // follow your heart  //    fan girl // kpop //Baekhyun's wife	Seoul, south Korea	Arizona	2839927860	None	2	individual	himself
720297981841383424	asthma	Asthma	2016-04-13 17:09:56	Nicks_Aunt2008	I have asthma  https://t.co/1F51opBNWw	Lady Gaga Fan.UCONN/Diana Taurasi fan 4 life.Loyal to her family but,a smartass.also a fan of Lauren jackson. #endBSL #ImWithHer	maryland	Eastern Time (US & Canada)	23692715	None	1	individual	himself
720308682886492161	Inhaler	Asthma	2016-04-13 17:52:27	ambalynnn	Doctor gave me an inhaler and everything	IG & SC: ambalynnn			221956547		1	individual	himself
720327595930181634	asthma	Asthma	2016-04-13 19:07:36	namhoyas	he looks so young here I ran 18 blocks with asthma https://t.co/CSMEHCkF2n	kristishe/her *jb voice* as usual yugyeom doesn't have any friends so he is playing with a dog	up jonghyuns ass	Pacific Time (US & Canada)	4247628494	None	1	individual	himself
720349416071176192	asthma	Asthma	2016-04-13 20:34:18	ARABSarecooltoo	Why can't I outgrow my asthma like a regular person.	Denise is my Only One & my Chosen One.		Central Time (US & Canada)	110057790	None	1	individual	himself
720373837573951488	asthma	Asthma	2016-04-13 22:11:21	notwaving	When yr having a minor asthma attack but really can't be bothered  to do anything about it so just breathe through thick fog. That.	She's got everything to gain cos she's a fat girl with a lisp.  [queerio, feminist killjoy, disabled (EDS/dysautonomia), mentally ill, pro-cats]	Misandry Mermaid Lagoon	London	19741858	None	18	individual	himself
720388374259826689	asthma	Asthma	2016-04-13 23:09:07	urgurlmar_mar	My grandma said you don't need to be smoking. You got asthma.  Okay Grammy okay	Hella Positive		None	2833541828	None	1	individual	himself
720388670797307904	asthma	Asthma	2016-04-13 23:10:17	Richardbcyf	10 years in China 6 years in India 18 years in Africa ... ... all with Chronic Asthma before inhalers! #CTStudd https://t.co/Em1yzaDCdn	I am a Christian and follower of Jesus who is seeking to bring the Hope of the Gospel to a broken world ...		London	114157844	None	1	individual	himself
720401974823223296	asthma	Asthma	2016-04-14 00:03:09	Darkskinnd1	Fuck asthma.	Rest in peace Michael Dennis.  **E$L**		None	2366148643	None	2	individual	himself
720406471708553216	Inhaler	Asthma	2016-04-14 00:21:02	DerekBundy	I got a temporary inhaler and I didn't realize how clear my breathing could be. What the hell, lungs?!	#SApro | Student Orgs @UChicago | Chair, @CSI_ACPA | #SAmixtape | @LoyolaChicago & @NCState_HEA Alum | Busker | MasterChef Wannabe | He/Him/His	Chicago, IL	Eastern Time (US & Canada)	283115954		2	individual	himself
