Tweet ID	Query	Disease	Created at	Screen Name	text	Description	Location	Time Zone	User ID	coordinates	tweets per user	Posted by 	Talking about	sarcasm
721479267972956000	Fibromyalgia	Fibromyalgia	2016-04-16 23:23:56	aleighship	@Tayybootyy because I have fibromyalgia and it makes it seem like it's not that bad and like it doesn't take a toll on a person	no one could steer me right but mama tried	Carrollton, GA	Eastern Time (US & Canada)	138423925			Individual	himself	
721548769091854000	Fibromyalgia	Fibromyalgia	2016-04-17 04:00:06	aknv	In pain. #ChronicIllness #fibromyalgia #hatethisfibro	just be what you want to be.	NJ, USA	Eastern Time (US & Canada)	21545985			Individual	himself	
721557965103206000	Fibromyalgia	Fibromyalgia	2016-04-17 04:36:39	Adookable	@maxx_chaos and of course, its connected to my fibromyalgia, so here we are... Ah well, today was good	Electronic Wytch | Fibromyalgia |  | Intersex Enby Girl Plus | Ferret |  She/Xe | Icon by @SAShmorky  AD: @Afterdook #cripplepunk https://t.co/vsarW4haBn	Portland, OR	Pacific Time (US & Canada)	15936206			Individual	himself	
721594844792164000	Fibromyalgia	Fibromyalgia	2016-04-17 07:03:12	AlisonWade1	Officially in a flare.  #cfs #fibromyalgia  Just one day of 'normal' would be good	Tarot Reader. Blogger/social media-ist.  Slave to my animals, F1 fan,  Dairy Farmer's Wife  #cfs  #fibromyalgia  #Introvert  #Spoonie	Pembrokeshire	Europe/London	311707562			Individual	himself	
721597824241021000	Fibromyalgia	Fibromyalgia	2016-04-17 07:15:02	VyeRiosaki	Before fibromyalgia, I was a murderer. I used to be able to chase down my targets. Then the pain kicked in. Thank you Lyrica, for helping.	Somewhat SFW. Socially Awkward. Part Time Furry. Cynical. Artist. I have a Patreon. Tweets thoughts. Current av @supacooldud Updates bio a lot. @GwarthHindrhead	At my House		1919145366			Individual	himself	
721638847377994000	Fibromyalgia	Fibromyalgia	2016-04-17 09:58:03	ADEADLYKITT3N	All I feel is pain and it won't go away... Stupid fibromyalgia	cerulean city gym leader, huntress, elf, maiden, kitty, rogue, and many more.	Pittsburgh, PA		517302780			Individual	himself	
721801764064768000	Fibromyalgia	Fibromyalgia	2016-04-17 20:45:25	altman_evan	Agree with Dr. Berry's answer to I think I have fibromyalgia and I'm going to the doctor. What will he do to determi... - http://htap.u...	Board-certified Psychiatrist	Camp Lejeune, NC		1909321243			Individual	himself	
721863788090286000	Fibromyalgia	Fibromyalgia	2016-04-18 00:51:53	_sully77_	When a normal day out enjoying the weather and being 'productive' means your legs stop working at the end of the day #fibromyalgia	Muslimah first, everything else second; Primum non nocere; #Physiotherapist #cleanliving #bodysoulfood #artist #photographer @SeekersHubTO	On my exercise ball	Quito	67094940			Individual	himself	
721887613007896000	Fibromyalgia	Fibromyalgia	2016-04-18 02:26:33	_sully77_	#SpoonieProblems  Fibromyalgia:  A day has 24 hours to be productive, choose one: 1. Shower 2. Cook 3. Clean 4. None of the above Me: ....	Muslimah first, everything else second; Primum non nocere; #Physiotherapist #cleanliving #bodysoulfood #artist #photographer @SeekersHubTO	On my exercise ball	Quito	67094940			Individual	himself	
721934454151745000	Fibromyalgia	Fibromyalgia	2016-04-18 05:32:41	_Anirak__	My back and sciatica have hurt so much for so long, I actually dreamt of me, and the me in my dream was in pain. #sciatica #fibromyalgia			Central Time (US & Canada)	1157640043			Individual	himself	
722054702322610000	Fibromyalgia	Fibromyalgia	2016-04-18 13:30:30	ARabidBadger	I feel like my kidneys are being smashed in, maybe playing Dark Cloud and watching #TheForceAwakens will help a little. #fibromyalgia	Frequently bamboozles self.	United Kingdom	London	3410443809			Individual	himself	
722097583452074000	Fibromyalgia	Fibromyalgia	2016-04-18 16:20:54	w_lince	Fibromyalgia can be a life sucking -- time eating -- a$$ kicking condition:  I feel like I've lost years of productivity because of it.	Dont just aspire to make a living; Aspire to make a difference!	Texas, USA		935427710			Individual	himself	
722104376555389000	Fibromyalgia	Fibromyalgia	2016-04-18 16:47:54	Amanda_Mck	@theSNP happy to see pledges re disability benefits.I have fibromyalgia ( a  long term condition) &amp; know changes will help so many people.	professional crafter. also love:Angels, wet wet wet & Ally McCoist! Also Fibromyalgia fighter & FMA UK volunteer.	Paisley,Scotland	Edinburgh	48824870			Individual	himself	
722187316492706000	Fibromyalgia	Fibromyalgia	2016-04-18 22:17:28	Angecolours	Living with fibromyalgia WANT TO CRY. https://t.co/ucA2rJ33R7	I like adult colouring, and making handmade cards. I watch a lot of TV. I have fibromyalgia and depression	manchester	Pacific Time (US & Canada)	75833238			Individual	himself	
722188961469329000	Fibromyalgia	Fibromyalgia	2016-04-18 22:24:00	vullirunes	I hope my usual Doctor is workin tomorrow so I can start fibromyalgia meds and see if it helps	I work at a dog kennel and a retail pet supply store!! and I draw! yeah	NJ	Eastern Time (US & Canada)	142854875			Individual	himself	
722220476332970000	Fibromyalgia	Fibromyalgia	2016-04-19 00:29:14	aprilbloodgate	Well - Sonny has a surgery tomorrow morning and I have to get my fibromyalgia checked. Tomorrow is going to be a long day. Also voting	Hudson Valley local inspired by nature, music, art and the muses of the world. Check out my link for portfolio work - DM or tweet for any commissions!	Beacon, NY	Pacific Time (US & Canada)	3518523807			Individual	himself	
722347229550223000	Fibromyalgia	Fibromyalgia	2016-04-19 08:52:54	AnArtDecoDiva	@AngryEgyptian1 I have a *very* painful condition called Fibromyalgia...Was on morphine (300mg) daily...for 15 yrs...@paradiselost_17	TRAVEL ENVY...    CURIOUS  FREETHINKER  DON'T FUCKING JUDGE!	Portland, OR..REDUX....	Mid-Atlantic	1514067583			Individual	himself	
722481589805048000	Fibromyalgia	Fibromyalgia	2016-04-19 17:46:48	annahardman	I wrote about how having a bad day with #fibromyalgia and #CFS can leave you SUPER blue and what to do about it... https://t.co/DaODeCqDEo	Head of PR in a digital & search agency. Food and Fashion writer for @BrightonSource. Health & Lifestyle blogger. Instagram: @_actualanna	Brighton/London/Liverpool		16726356			Individual	himself	
722692286467961000	Fibromyalgia	Fibromyalgia	2016-04-20 07:44:02	AlisonWade1	@911well Unfortunately my chronic health conditions are stressing me.  Struggle to keep going.  Ali x. #cfsme #fibromyalgia	Tarot Reader. Blogger/social media-ist.  Slave to my animals, F1 fan,  Dairy Farmer's Wife  #cfs  #fibromyalgia  #Introvert  #Spoonie	Pembrokeshire	Europe/London	311707562			Individual	himself	
722796050579374000	Fibromyalgia	Fibromyalgia	2016-04-20 14:36:22	alwaztypin	Happy #420!  Wishing my state wasn't so uptight :(  #fibromyalgia #FibroSux	Photographer * Combine Driver * Videographer * Mommy * PicRetoucher * DogHandler	Okiehoma		24013712			Individual	himself	
722796653376369000	Fibromyalgia	Fibromyalgia	2016-04-20 14:38:45	Amanda_Mck	Loaded with cold today( not fun when you have fibromyalgia) so lying on the couch doing some work with @itvjeremykyle on for company.	professional crafter. also love:Angels, wet wet wet & Ally McCoist! Also Fibromyalgia fighter & FMA UK volunteer.	Paisley,Scotland	Edinburgh	48824870			Individual	himself	
738495068626096000	Fibromyalgia	Fibromyalgia	2016-06-02 22:18:39	anthonywalsh400	@heatherj750 @911well ive read a bit bout fibromyalgia. Painful	Love my family & LFC. Dislike the Tories. #endgazasiege working class	Liverpool	None	2700519166			Individual	himself	
738701345016979000	Fibromyalgia	Fibromyalgia	2016-06-03 11:58:19	aaminahshakur	This week I wrote about tattoos &amp; fibromyalgia at https://t.co/qj3ghZr93K &amp; posted fresh content for patrons at https://t.co/re4zVumA7n	Artist/Poet/Bead Fondler/Yarn Addict/Paint Splasher/Language Corruptor/Scene Disruptor/Queer (THEY)/Disabled/Brown/Witch/I say fuck a lot & I'm not ashamed	Grand Rapids, Michigan, USA	Eastern Time (US & Canada)	18836437			Individual	himself	
738768593136026000	Fibromyalgia	Fibromyalgia	2016-06-03 16:25:32	AprilAlario	#FridayFeeling when ur sick all week &amp; realize its Friday   #Fibromyalgia #Endometriosis #PTSD #Disability #NoStigma https://t.co/GSqyaBEzcM	Musings of an Artsy, Opinionated, Italian-American, Traveler, Christian, Feminist, Pro-Life, Democrat, Dog Lover, Differently Abled, Poet, Nerdy, Seminarian.	Massachusetts, USA	None	468753412			Individual	himself	
738856169918333000	Fibromyalgia Pain	Fibromyalgia	2016-06-03 22:13:32	aaminahshakur	I've got fibromyalgia - no pain management; chronic herpes outbreaks - nothing; recurring shingles - nothing; migraines - nothing.	Artist/Poet/Bead Fondler/Yarn Addict/Paint Splasher/Language Corruptor/Scene Disruptor/Queer (THEY)/Disabled/Brown/Witch/I say fuck a lot & I'm not ashamed	Grand Rapids, Michigan, USA	Eastern Time (US & Canada)	18836437			Individual	himself	
738893160781218000	Fibromyalgia	Fibromyalgia	2016-06-04 00:40:32	ama_ro_jo	I wonder if @theqflex would help with my fibromyalgia pain. #BeyondTheTank	Slow to trust but I'm quick to love ~ Push too hard and I give too much ~ I ain't sayin' I'm perfect ~ But I promise I'm worth it	Knoxville, TN	Eastern Time (US & Canada)	184253933			Individual	himself	
738922846710207000	#fibro	Fibromyalgia	2016-06-04 02:38:29	abeautifulyouxo	Going to bed at 7:30. #SpoonieLife #fibro #fatigue	Asperger's. Living w/ fibro, migraines, ADHD, scoliosis, GAD, OCD, panic disorder, & depression. #EndTheStigma #SickNotWeak		Pacific Time (US & Canada)	3053651665			Individual	himself	
739124135327113000	Fibromyalgia	Fibromyalgia	2016-06-04 15:58:20	Allyspetal29	@JunieVonEsch nice hoodie and I have that shirt..  By the way I have fibromyalgia and purple is the color for awareness &lt;3	gamer, love vampire shows and watching my favorite youtubers.. boogie2988, d'andre siggas, Eric (the online gamer) tigerwriter and of course @Bast50	Milwaukee, WI	Mountain Time (US & Canada)	252857670			Individual	himself	
739155330890924000	Fibromyalgia	Fibromyalgia	2016-06-04 18:02:18	Angel_Sheldayl	Sorry I've been MIA! In a Fibro flare up &amp; trying to keep myself going &amp; positive! #Fibro #Fibromyalgia #fibrofighter #fibroflareup	Author/Writer of different genres. Avid reader. Fibromyalgia warrior. #Writer #Author #FibroFighter	Ipswich, England	London	703492598			Individual	himself	
739533796232552000	Fibromyalgia	Fibromyalgia	2016-06-05 19:06:11	AnArtDecoDiva	@Kris_Sacrebleu Drat, I  am missing ONE  of those...Fibromyalgia  has kicked my ass...@FishAlexander @paradox_tlc	Loathe stereotypes, Don't fucking judge!	Have NO idea	Mid-Atlantic	1514067583			Individual	himself	
739649502156448000	Fibromyalgia	Fibromyalgia	2016-06-06 02:45:57	ama_ro_jo	Whoever said a little rain never hurt didn't have fibromyalgia.	Slow to trust but I'm quick to love ~ Push too hard and I give too much ~ I ain't sayin' I'm perfect ~ But I promise I'm worth it	Knoxville, TN	Eastern Time (US & Canada)	184253933			Individual	himself	
739752277511115000	Fibromyalgia	Fibromyalgia	2016-06-06 09:34:21	allyska	Been for a long walk this morning. London did my legs in #fibromyalgia - taking in a few sun rays and having a little sit down. Nice weather	interim Chief Executive, Single Parent Action Network. these are a lot of my own ramblings...	Bristol	London	27260322			Individual	himself	
739807082497626000	Fibromyalgia	Fibromyalgia	2016-06-06 13:12:08	AliCoastDreamer	Feeling dreadful today just hope new day brings new health as got busy day tomorrow #EhlersDanlosSyndrome #Fibromyalgia	#eventplanner AC for #ehlersdanlossyndrome #Charity @ehlersdanlosuk & #Christian him&I love #Arts #Knitting #Percussion #Casualty #BigBangTheory #coast	Norfolk, UK	London	2279807714			Individual	himself	
739807214949405000	Fibromyalgia	Fibromyalgia	2016-06-06 13:12:39	AEmerz	Really dislike having fibromyalgia. I'm so tired and I can't walk easily but I need to get up or I'll fail my classes. Whyyyy.	17. Femme. Pan. Wannabe writer. Flower crown filter addict. Roastess with the mostest. Reinventing myself everyday as I readapt to life's absurdities.	California.	None	125533322			Individual	himself	
739870472951595000	Fibromyalgia	Fibromyalgia	2016-06-06 17:24:01	_liberalista	works like a charm to keep my wounds closed and not dissolve stitches, scabs, despite continued bleeding. it's just fibromyalgia &amp; cfs.	Survivor hsp of #csa, #incest, child abuse, programming/brainwashing, adult abuse. Have #DID, #CPTSD, Amnesia, Aspergers, Fibro, CFS, Raynaud's, POTS.	United States	Central Time (US & Canada)	3623877738			Individual	himself	
739920011666592000	#fibro	Fibromyalgia	2016-06-06 20:40:52	50somethingish	And there are my mental health issues but I dont want insurance company have access to session notes and claim is for #fibro	Middle-aged vaporizing childfree humanist. Oh, and I code...and sleep a lot.	Boston	Eastern Time (US & Canada)	864006834			Individual	himself	
739920661708190000	Fibromyalgia	Fibromyalgia	2016-06-06 20:43:27	__PlainJane__	My elbow and wrist are burning. Side effect of wearing armour and having #fibromyalgia	Real life Star Wars obsessed Stormtrooper, Tie Pilot, Scout Trooper, SCFC loving, Metallica worshipping, rock music adoring, English bird.	Stoke-on-Trent, England	London	15168986			Individual	himself	
739943699996611000	Fibromyalgia	Fibromyalgia	2016-06-06 22:15:00	Amanda_Mck	@bbc5live hi phil,I'm in bed with a hot water bottle (&amp; fluffy bed socks!). I have fibromyalgia &amp; need it to help me get comfy/ease pain	professional crafter. also love:Angels, wet wet wet & Ally McCoist! Also Fibromyalgia fighter & FMA UK volunteer.	Paisley,Scotland	Edinburgh	48824870			Individual	himself	
740078429278593000	#fibro	Fibromyalgia	2016-06-07 07:10:22	AmySedgemore	Used the massage chair at work for my kinked back &amp; wound up feeling like I've fallen down a flight of cement stairs. #Fibro Sucks  #ouch	Stargazer. Daydreamer. Avid Reader. Romance Writer. Volunteer.	Vancouver, Canada	Pacific Time (US & Canada)	23416745			Individual	himself	
740136311395258000	Fibromyalgia	Fibromyalgia	2016-06-07 11:00:22	320_5314	#Fibromyalgia #hot pepper muscle rub # perfectly posh  https://t.co/D6uAnZMxKC https://t.co/B3zrJpychU	I sell perfectly posh and love it! The products are all natural and amazing.	Minnesota, USA	None	724673681385869000			Individual	himself	
740172803593409000	#fibro	Fibromyalgia	2016-06-07 13:25:22	AuntyListen	Lovely sunny day. With help I've put some washing out. I've planted up last of the geraniums. I'm suffering still with a flare. #fibro #pwme	Volunteer, Counselling Student, Agony Aunt to many... It's good to talk, especially over a nice cuppa and cake! M.E & Fibro, Gastroparesis, Autonomic Superhero.	North East, England	Casablanca	932435058			Individual	himself	
740223661764956000	Fibromyalgia	Fibromyalgia	2016-06-07 16:47:28	AmyMTalbott	Hubby wants me to rest today. #badfoot #Fibroflare #Fibromyalgia #autoimmunedisease #chron... https://t.co/SokP8wJ4bl https://t.co/t8sCJlyY7V	I am a homeschooling mommy of 5 little ones under 8. A blogger, Christ follower, and wanna be writer. I live with Fibromyalgia & autoimmune disease	Way Down South	None	42499580			Individual	himself	
740236653751603000	Fibromyalgia	Fibromyalgia	2016-06-07 17:39:05	ZMBEMOM13	hopefully to the list of fellow fibromyalgia suffers I myself am tired of it being treated as a phantom illness https://t.co/xvMcMoK2SH			None	3306048198			Individual	himself	
740333799486161000	Fibromyalgia	Fibromyalgia	2016-06-08 00:05:07	zenjen87	After multiple shoulder dislocations and living with #chronicpain and #fibromyalgia I am proudly... https://t.co/7HszYQkPvW	Doing my thing, living my dreamnatural health, wellness, and yoga	California, USA	None	719691424074060000			Individual	himself	
